[Fri Mar 09 13:27:45.509282 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.567807 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.567821 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.624777 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.624788 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.682865 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.682879 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.739208 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.739221 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.798281 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
